ST_B10,latitude,longitude,temperature_2m,Humidity,Wind_Speed,NDVI,NDBI,NDWI,,
44.48485274,17.52635577,78.34903787,29.72920759,46.81250449,0.654259583,0.125256774,0.170168989,-0.172470194,,
42.36226232,17.41586299,78.39305532,29.86728355,47.12764728,0.770703214,0.155744186,0.037338512,-0.227370597,,
41.41547078,17.46212623,78.33691062,29.72920759,46.81250449,0.654259583,0.258735462,-0.009331237,-0.320281626,,
43.91062538,17.33276883,78.59921868,30.1093608,47.5164543,0.926831332,0.204723221,-0.028823643,-0.261432315,,
42.820277,17.52590661,78.38137722,29.68316739,46.75500842,0.74540959,0.349084439,-0.137447778,-0.328350927,,
43.33639802,17.40238826,78.44066603,29.86728355,47.12764728,0.770703214,0.331733585,-0.023240119,-0.376649866,,
41.91108368,17.41541383,78.58754058,30.15452944,47.29115994,0.905859426,0.133275979,0.05512164,-0.216671263,,
31.95439142,17.42349867,78.47165791,29.97608364,47.0811341,0.848508279,0.154807221,-0.442534972,-0.046775002,,
42.33833618,17.33187051,78.43258119,29.74529462,48.0243818,0.806763646,0.504686936,-0.055198254,-0.510796037,,
36.155138,17.30042948,78.34140219,29.68843086,48.08804472,0.736680552,0.468458592,-0.172735937,-0.488682563,,
40.09611506,17.5133302,78.5713709,29.90903685,47.45303408,0.882811497,0.302832271,0.039927763,-0.395173031,,
38.67763676,17.47964338,78.58754058,29.90903685,47.45303408,0.882811497,0.168675022,0.017051572,-0.212659425,,
46.92873704,17.27123423,78.54981134,29.94512766,47.48671738,0.874405406,0.420968693,-0.018743688,-0.44724717,,
42.30073796,17.49446558,78.43123372,29.68316739,46.75500842,0.74540959,0.217376113,0.019291978,-0.265354584,,
45.896495,17.33456546,78.58619311,30.1093608,47.5164543,0.926831332,0.181686021,0.013113915,-0.249324099,,
42.1708532,17.52905072,78.39215701,29.68316739,46.75500842,0.74540959,0.422683135,-0.088683687,-0.433613602,,
37.9837787,17.46437202,78.40473342,29.68316739,46.75500842,0.74540959,0.179161168,-0.02777544,-0.187359209,,
43.30221782,17.43921919,78.53094672,29.97608364,47.0811341,0.848508279,0.351486012,-0.040665434,-0.397728093,,
48.83941022,17.30087864,78.56014196,30.1093608,47.5164543,0.926831332,0.286100432,0.095662678,-0.389278206,,
43.86619112,17.52680493,78.43347951,29.68316739,46.75500842,0.74540959,0.179096159,0.080979911,-0.258816157,,
39.65519048,17.30806516,78.45458992,29.94512766,47.48671738,0.874405406,0.605273108,-0.203757608,-0.589299195,,
40.09269704,17.4252953,78.41371657,29.86728355,47.12764728,0.770703214,0.395658915,-0.099988459,-0.361349621,,
41.42914286,17.36016744,78.583049,30.15452944,47.29115994,0.905859426,0.403500926,0.092502198,-0.436720567,,
43.2817097,17.44281245,78.31894431,29.71647553,47.550813,0.690853673,0.484500208,-0.004488806,-0.504460961,,
44.53954106,17.32064157,78.44021687,29.74529462,48.0243818,0.806763646,0.156252985,0.071421918,-0.222882872,,
41.6581502,17.42799025,78.34409714,29.71647553,47.550813,0.690853673,0.436209504,0.007039532,-0.454093326,,
39.50821562,17.25641203,78.49366663,29.94512766,47.48671738,0.874405406,0.571959338,-0.189847397,-0.550726525,,
43.12106276,17.45089729,78.39889437,29.68316739,46.75500842,0.74540959,0.12736636,0.024456679,-0.203414683,,
42.16401716,17.43742256,78.41461489,29.86728355,47.12764728,0.770703214,0.151639569,0.024353489,-0.20942194,,
44.74804028,17.53219482,78.42090309,29.68316739,46.75500842,0.74540959,0.199861587,0.039691746,-0.271177796,,
43.49704496,17.35612503,78.36610586,29.86728355,47.12764728,0.770703214,0.322384742,0.035351937,-0.380539615,,
45.8623148,17.28201401,78.39889437,29.74529462,48.0243818,0.806763646,0.451497041,-0.007259104,-0.495541805,,
46.42287008,17.35926913,78.3243342,29.71647553,47.550813,0.690853673,0.406351723,-0.014578344,-0.46201887,,
47.06545784,17.33187051,78.32568167,29.68843086,48.08804472,0.736680552,0.32563207,0.076027047,-0.425458941,,
46.09815818,17.46302454,78.44560676,29.68316739,46.75500842,0.74540959,0.242392231,-0.010780736,-0.289445844,,
41.61713396,17.47694843,78.50534473,29.77357556,47.01103567,0.82392845,0.409379538,-0.059826132,-0.434656271,,
44.83349078,17.35028598,78.4536916,29.97608364,47.0811341,0.848508279,0.310088127,-0.00282298,-0.344908968,,
44.74462226,17.27662412,78.36475839,29.74529462,48.0243818,0.806763646,0.261806738,0.093331212,-0.400964544,,
46.55617286,17.28021738,78.40248763,29.74529462,48.0243818,0.806763646,0.419496866,0.046038774,-0.443537313,,
40.8207353,17.45943128,78.47570033,29.77357556,47.01103567,0.82392845,0.434588611,-0.135127284,-0.450813235,,
45.05566208,17.29503959,78.59742205,30.1093608,47.5164543,0.926831332,0.390877927,-0.012734031,-0.451837432,,
45.48291458,17.27033592,78.44875087,29.74529462,48.0243818,0.806763646,0.444607395,-0.069217942,-0.47167469,,
41.38129058,17.3457944,78.51926862,29.94512766,47.48671738,0.874405406,0.284102146,-0.042940075,-0.325995059,,
41.07366878,17.51288104,78.49501411,29.77357556,47.01103567,0.82392845,0.210780909,0.031355384,-0.279635433,,
43.2133493,17.39789669,78.47884443,29.97608364,47.0811341,0.848508279,0.180967436,0.026791823,-0.21423401,,
44.22508322,17.40508321,78.34679208,29.71647553,47.550813,0.690853673,0.183513718,0.061054447,-0.272215178,,
42.8544572,17.39699837,78.3360123,29.71647553,47.550813,0.690853673,0.425988049,-0.145485005,-0.42631095,,
43.62009368,17.44999897,78.45908149,29.97608364,47.0811341,0.848508279,0.415174442,-0.004784564,-0.453068978,,
46.09474016,17.27707328,78.38047891,29.74529462,48.0243818,0.806763646,0.398698885,0.026924676,-0.457889347,,
43.86960914,17.52590661,78.409225,29.68316739,46.75500842,0.74540959,0.146990886,0.099253623,-0.220474105,,
45.14111258,17.31390421,78.4303354,29.74529462,48.0243818,0.806763646,0.411629451,-0.086059549,-0.420994295,,
42.44087678,17.3341163,78.53364166,29.94512766,47.48671738,0.874405406,0.328230538,-0.078961519,-0.365293274,,
44.38573016,17.2662935,78.58888805,30.1093608,47.5164543,0.926831332,0.483333561,-0.110471525,-0.504084933,,
45.20263694,17.32603146,78.55699786,30.1093608,47.5164543,0.926831332,0.135578317,0.022422597,-0.193285893,,
41.33002028,17.42260036,78.53453998,29.97608364,47.0811341,0.848508279,0.525094407,-0.137423874,-0.518758688,,
46.01954372,17.30087864,78.42853877,29.74529462,48.0243818,0.806763646,0.193153087,0.095441091,-0.25148228,,
47.605505,17.25686119,78.4474034,29.74529462,48.0243818,0.806763646,0.309811395,-0.049396021,-0.388029294,,
38.98867658,17.49760968,78.5799049,29.90903685,47.45303408,0.882811497,0.219266586,0.04915937,-0.278754605,,
44.36864006,17.51422852,78.30277463,29.72920759,46.81250449,0.654259583,0.290944784,0.018226779,-0.373312391,,
42.7177364,17.49087232,78.39125869,29.68316739,46.75500842,0.74540959,0.372050139,-0.052075782,-0.396614197,,
43.97214974,17.3839728,78.40742836,29.86728355,47.12764728,0.770703214,0.238202115,0.033987427,-0.284383925,,
43.91062538,17.32648062,78.59966784,30.1093608,47.5164543,0.926831332,0.372333447,-0.033810696,-0.397955229,,
43.86619112,17.33905704,78.52241272,29.94512766,47.48671738,0.874405406,0.195473131,-0.006460665,-0.252054961,,
41.89399358,17.41496468,78.4388694,29.86728355,47.12764728,0.770703214,0.274801253,-0.059579708,-0.311108633,,
43.20309524,17.45538886,78.46312391,29.77357556,47.01103567,0.82392845,0.468055267,-0.106607047,-0.479522277,,
41.43256088,17.40193911,78.59293047,30.15452944,47.29115994,0.905859426,0.226376632,-0.024614433,-0.27961465,,
41.14886522,17.54881365,78.44336098,29.68316739,46.75500842,0.74540959,0.402615793,0.108249034,-0.397024398,,
30.09498854,17.37948122,78.30771537,29.71647553,47.550813,0.690853673,0.005489233,-0.105885333,0.058886933,,
41.93500982,17.48503327,78.49636158,29.77357556,47.01103567,0.82392845,0.234932884,0.028338696,-0.270632968,,
43.25094752,17.489974,78.40608089,29.68316739,46.75500842,0.74540959,0.454868509,-0.011385405,-0.453684678,,
39.96964832,17.43293098,78.58978637,30.15452944,47.29115994,0.905859426,0.305420518,0.032075149,-0.377223983,,
46.55275484,17.38532027,78.35442776,29.86728355,47.12764728,0.770703214,0.430912322,-0.105239583,-0.465919218,,
44.1191246,17.3372604,78.39619942,29.74529462,48.0243818,0.806763646,0.208654451,0.027744009,-0.287811587,,
44.45409056,17.37813375,78.5066922,29.97608364,47.0811341,0.848508279,0.362602262,-0.027229098,-0.40382126,,
41.95209992,17.29054801,78.5152262,29.94512766,47.48671738,0.874405406,0.480891623,-0.016940863,-0.485099916,,
36.4114895,17.4720077,78.58664226,29.90903685,47.45303408,0.882811497,0.554961577,-0.087454841,-0.536428662,,
40.91302184,17.51782178,78.49950568,29.77357556,47.01103567,0.82392845,0.198081622,0.029406159,-0.272563003,,
45.6059633,17.27123423,78.46447139,29.94512766,47.48671738,0.874405406,0.244643266,0.059275553,-0.31709646,,
47.5200545,17.34130282,78.59023553,30.1093608,47.5164543,0.926831332,0.321483939,0.091213815,-0.445995756,,
40.27043408,17.44595655,78.34948703,29.71647553,47.550813,0.690853673,0.336354323,-0.036824164,-0.381669541,,
38.0692292,17.40104079,78.4303354,29.86728355,47.12764728,0.770703214,0.599970807,-0.177205523,-0.542723548,,
45.74610212,17.52051672,78.58754058,29.90903685,47.45303408,0.882811497,0.227866312,0.108181194,-0.335536124,,
46.5630089,17.3341163,78.37553817,29.74529462,48.0243818,0.806763646,0.188408264,0.087680899,-0.277108021,,
45.97169144,17.2811157,78.36700418,29.74529462,48.0243818,0.806763646,0.388197187,0.040072948,-0.44349111,,
51.60800642,17.26853929,78.56732849,30.1093608,47.5164543,0.926831332,0.272228303,0.115807877,-0.415230111,,
43.43893862,17.42035457,78.35442776,29.86728355,47.12764728,0.770703214,0.369316006,-0.103550448,-0.402602158,,
41.29584008,17.43338014,78.35128366,29.86728355,47.12764728,0.770703214,0.184323685,-0.020831282,-0.251277756,,
40.50285944,17.26090361,78.49546326,29.94512766,47.48671738,0.874405406,0.541527291,-0.056061402,-0.535650814,,
44.3412959,17.31435336,78.4739037,29.94512766,47.48671738,0.874405406,0.266231426,0.035709635,-0.345215309,,
42.52290926,17.53488977,78.37553817,29.68316739,46.75500842,0.74540959,0.374889661,-0.038682956,-0.409204323,,
42.63912194,17.37678628,78.42135225,29.86728355,47.12764728,0.770703214,0.257070793,-0.043044156,-0.320919061,,
40.59514598,17.46482118,78.56014196,29.90903685,47.45303408,0.882811497,0.242246897,0.062797853,-0.242328257,,
41.56586366,17.46482118,78.31669852,29.72920759,46.81250449,0.654259583,0.554418383,-0.118952824,-0.539814037,,
42.2050334,17.42709193,78.55699786,30.15452944,47.29115994,0.905859426,0.201798536,0.005975451,-0.274202728,,
45.77002826,17.33681125,78.57092175,30.1093608,47.5164543,0.926831332,0.215804874,0.022519986,-0.283747356,,
40.13371328,17.28695475,78.57810827,30.1093608,47.5164543,0.926831332,0.579484873,-0.150390398,-0.566238717,,
42.07856666,17.53219482,78.49591242,29.77357556,47.01103567,0.82392845,0.449081975,0.05348683,-0.483042362,,
43.25094752,17.53084735,78.35981765,29.68316739,46.75500842,0.74540959,0.464030302,-0.024417781,-0.483329754,,
42.94674374,17.48593158,78.31535105,29.72920759,46.81250449,0.654259583,0.373986491,-0.059584729,-0.384002676,,
44.83349078,17.27707328,78.30007969,29.68843086,48.08804472,0.736680552,0.493856084,-0.034765329,-0.519311993,,
42.81002294,17.43652424,78.38047891,29.86728355,47.12764728,0.770703214,0.120373393,0.052049497,-0.205085352,,
43.26803762,17.37049807,78.5417265,29.97608364,47.0811341,0.848508279,0.217932977,-0.027340514,-0.254033626,,
45.37695596,17.54656787,78.33331735,29.72920759,46.81250449,0.654259583,0.312826224,0.056274765,-0.348385408,,
44.51561492,17.44415992,78.34319882,29.71647553,47.550813,0.690853673,0.335572668,0.022234742,-0.437173727,,
41.52484742,17.52410998,78.58709142,29.90903685,47.45303408,0.882811497,0.516639736,-0.132099761,-0.519756508,,
39.6073382,17.43338014,78.58170153,30.15452944,47.29115994,0.905859426,0.28629094,0.080618187,-0.385124796,,
45.03857198,17.25686119,78.36296176,29.74529462,48.0243818,0.806763646,0.421815112,-0.030970181,-0.474762149,,
44.71386008,17.37498965,78.46626802,29.97608364,47.0811341,0.848508279,0.162218089,0.040384106,-0.231969569,,
41.28900404,17.44775318,78.57047259,30.15452944,47.29115994,0.905859426,0.247073663,-0.031463701,-0.266872245,,
42.86129324,17.53893219,78.43662361,29.68316739,46.75500842,0.74540959,0.166611644,0.052890568,-0.220507578,,
44.76513038,17.37274386,78.5035481,29.97608364,47.0811341,0.848508279,0.25180851,-0.00996335,-0.287503632,,
40.32854042,17.45988044,78.56912512,29.90903685,47.45303408,0.882811497,0.254493944,-0.009458298,-0.299826639,,
43.10397266,17.45943128,78.4536916,29.77357556,47.01103567,0.82392845,0.156629519,0.034654596,-0.220527961,,
42.61861382,17.5218642,78.42000478,29.68316739,46.75500842,0.74540959,0.239854474,0.018855595,-0.283707848,,
36.22691642,17.50614368,78.47525117,29.77357556,47.01103567,0.82392845,0.697358041,-0.373307412,-0.662447357,,
37.81629572,17.32333652,78.42629299,29.74529462,48.0243818,0.806763646,0.806961458,-0.490200173,-0.736523242,,
40.54045766,17.38172701,78.59068468,30.15452944,47.29115994,0.905859426,0.450444613,0.00721126,-0.446112942,,
45.36328388,17.53084735,78.43168288,29.68316739,46.75500842,0.74540959,0.209197064,0.085488812,-0.286433991,,
42.84762116,17.43248182,78.44560676,29.86728355,47.12764728,0.770703214,0.249700449,-0.050783845,-0.284299265,,
44.71044206,17.30626853,78.39260616,29.74529462,48.0243818,0.806763646,0.376156325,0.030552722,-0.435572711,,
35.0271914,17.29054801,78.45324244,29.94512766,47.48671738,0.874405406,0.137205223,-0.124429114,-0.08933072,,
43.88669924,17.3489385,78.50983631,29.94512766,47.48671738,0.874405406,0.205768151,0.021313076,-0.278673029,,
42.92965364,17.53219482,78.32253757,29.72920759,46.81250449,0.654259583,0.389158232,0.062013279,-0.452942639,,
40.37981072,17.49895716,78.50579389,29.77357556,47.01103567,0.82392845,0.278789562,-0.044946311,-0.319679181,,
48.4087397,17.25820866,78.59382879,30.1093608,47.5164543,0.926831332,0.337836227,0.02665671,-0.423151429,,
42.87496532,17.41721046,78.34319882,29.71647553,47.550813,0.690853673,0.116450722,0.020155858,-0.187519595,,
41.02923452,17.52725409,78.37239407,29.68316739,46.75500842,0.74540959,0.430046884,-0.025543951,-0.434284043,,
45.61621736,17.38891353,78.31041031,29.71647553,47.550813,0.690853673,0.313019471,0.104828152,-0.383602752,,
41.83588724,17.51827093,78.55565039,29.90903685,47.45303408,0.882811497,0.278137014,-0.005892448,-0.341079069,,
45.1958009,17.26584434,78.55609954,30.1093608,47.5164543,0.926831332,0.472934722,0.010578787,-0.526711072,,
47.48245628,17.30357358,78.4240472,29.74529462,48.0243818,0.806763646,0.239062703,-0.013779281,-0.292956081,,
44.65575374,17.407329,78.47120875,29.97608364,47.0811341,0.848508279,0.225528263,-0.065883852,-0.275299499,,
42.4101146,17.51108441,78.46447139,29.77357556,47.01103567,0.82392845,0.332973855,-0.027137359,-0.3413276,,
44.52245096,17.3224382,78.56014196,30.1093608,47.5164543,0.926831332,0.164478334,0.005474491,-0.230338955,,
44.75487632,17.33501462,78.59337963,30.1093608,47.5164543,0.926831332,0.275624036,-0.041676597,-0.349352654,,
39.30997046,17.50704199,78.52959924,29.77357556,47.01103567,0.82392845,0.487476765,-0.102723226,-0.506871584,,
41.8461413,17.46077876,78.32882578,29.72920759,46.81250449,0.654259583,0.457961659,-0.053566092,-0.474401555,,
48.04301156,17.25326793,78.45908149,29.94512766,47.48671738,0.874405406,0.314473922,0.046774208,-0.397620248,,
51.3995072,17.29144633,78.53992987,29.94512766,47.48671738,0.874405406,0.310404222,0.118623597,-0.367315138,,
41.3676185,17.39250679,78.49276832,29.97608364,47.0811341,0.848508279,0.316642198,-0.110823574,-0.357250475,,
42.77926076,17.54881365,78.4303354,29.68316739,46.75500842,0.74540959,0.306033186,0.098665451,-0.351755359,,
41.5556096,17.29818369,78.30546958,29.68843086,48.08804472,0.736680552,0.654112212,-0.23774713,-0.614862028,,
30.29665172,17.30851432,78.34185135,29.68843086,48.08804472,0.736680552,0.001512681,-0.171065628,0.075226296,,
43.73972438,17.33770956,78.54531976,29.94512766,47.48671738,0.874405406,0.295671322,-0.060215833,-0.331787485,,
42.78267878,17.3044719,78.52825177,29.94512766,47.48671738,0.874405406,0.207624128,0.004015074,-0.278796707,,
40.67717846,17.53578808,78.51342957,29.77357556,47.01103567,0.82392845,0.319526007,-0.035004293,-0.377732156,,
39.7953293,17.4571855,78.51477704,29.77357556,47.01103567,0.82392845,0.577093327,-0.214363228,-0.576404918,,
47.16458042,17.29144633,78.3274783,29.68843086,48.08804472,0.736680552,0.35277877,0.07199832,-0.448241121,,
43.72263428,17.36151492,78.59742205,30.15452944,47.29115994,0.905859426,0.497545162,-0.084958598,-0.478555369,,
45.25048922,17.53354229,78.40518258,29.68316739,46.75500842,0.74540959,0.322813947,0.056523853,-0.368996812,,
40.96429214,17.50928778,78.48468348,29.77357556,47.01103567,0.82392845,0.482690733,-0.177499491,-0.479131595,,
40.00724654,17.33815872,78.50579389,29.94512766,47.48671738,0.874405406,0.716361358,-0.27891413,-0.637376088,,
37.86756602,17.54971197,78.591583,29.90903685,47.45303408,0.882811497,0.503645668,-0.018805562,-0.521621569,,
39.73380494,17.46616865,78.52915009,29.77357556,47.01103567,0.82392845,0.589294305,-0.178332108,-0.561870107,,
44.05760024,17.41002394,78.50489557,29.97608364,47.0811341,0.848508279,0.156764843,0.039924837,-0.222839559,,
41.00530838,17.48548243,78.3975469,29.68316739,46.75500842,0.74540959,0.187588099,0.062409332,-0.241559433,,
40.06535288,17.44460908,78.34813956,29.71647553,47.550813,0.690853673,0.577558457,-0.175037604,-0.563975193,,
42.649376,17.39610006,78.39844521,29.86728355,47.12764728,0.770703214,0.489260539,-0.125728734,-0.485533871,,
43.80808478,17.37409133,78.36655502,29.86728355,47.12764728,0.770703214,0.199555672,0.093063758,-0.306333724,,
32.55254492,17.28875138,78.45773402,29.94512766,47.48671738,0.874405406,0.076016161,-0.155127871,0.003598299,,
40.61223608,17.50389789,78.41012331,29.68316739,46.75500842,0.74540959,0.190167787,0.038132173,-0.244134147,,
40.96771016,17.49311811,78.52061609,29.77357556,47.01103567,0.82392845,0.537566541,-0.157434325,-0.54416217,,
46.7851802,17.26404771,78.34364798,29.68843086,48.08804472,0.736680552,0.357989233,0.10347843,-0.435328038,,
37.864148,17.46796528,78.56687933,29.90903685,47.45303408,0.882811497,0.583609144,-0.108422877,-0.529451947,,
42.68013818,17.54072882,78.47120875,29.77357556,47.01103567,0.82392845,0.17584428,-0.02679273,-0.236776799,,
46.38185384,17.37723543,78.50938715,29.97608364,47.0811341,0.848508279,0.320535783,0.038966213,-0.379970774,,
41.22064364,17.36196407,78.40608089,29.86728355,47.12764728,0.770703214,0.228868119,-0.0355773,-0.288715547,,
44.00632994,17.34714187,78.47614948,29.94512766,47.48671738,0.874405406,0.177961277,0.007319753,-0.241316141,,
30.13600478,17.37049807,78.300978,29.71647553,47.550813,0.690853673,-0.007486681,-0.090791849,0.098486463,,
40.24992596,17.53938134,78.35757187,29.68316739,46.75500842,0.74540959,0.146727486,-0.016951527,-0.169592057,,
41.63764208,17.46571949,78.39664858,29.68316739,46.75500842,0.74540959,0.415184033,-0.051959569,-0.450535602,,
44.17381292,17.36420986,78.37598733,29.86728355,47.12764728,0.770703214,0.343410756,0.072813438,-0.404730933,,
42.83053106,17.42349867,78.37014828,29.86728355,47.12764728,0.770703214,0.385282907,0.027087787,-0.405449545,,
39.76798514,17.45898213,78.3391564,29.72920759,46.81250449,0.654259583,0.589166264,-0.129529372,-0.568717388,,
41.85297734,17.50434705,78.45189497,29.77357556,47.01103567,0.82392845,0.351172551,0.044067566,-0.38073218,,
44.29686164,17.37049807,78.5682268,30.15452944,47.29115994,0.905859426,0.300885888,-0.011597437,-0.329472459,,
44.19773906,17.3489385,78.39844521,29.74529462,48.0243818,0.806763646,0.260575855,0.038878868,-0.330346449,,
44.51561492,17.3426503,78.48468348,29.94512766,47.48671738,0.874405406,0.228662607,-0.016605389,-0.300409751,,
45.18896486,17.31390421,78.47480201,29.94512766,47.48671738,0.874405406,0.368515958,-0.032402246,-0.384413874,,
47.90629076,17.27033592,78.51298041,29.94512766,47.48671738,0.874405406,0.347055062,0.039540479,-0.423870995,,
42.991178,17.39071016,78.49142084,29.97608364,47.0811341,0.848508279,0.240267617,-0.036037772,-0.293752329,,
38.46913754,17.48862653,78.30052885,29.72920759,46.81250449,0.654259583,0.68515846,-0.280294724,-0.639481905,,
52.9888865,17.28785306,78.54352313,29.94512766,47.48671738,0.874405406,0.267578628,0.097598989,-0.359254287,,
46.51515662,17.26674265,78.37553817,29.74529462,48.0243818,0.806763646,0.189888507,0.093522842,-0.287712737,,
44.08836242,17.35567587,78.4388694,29.86728355,47.12764728,0.770703214,0.216460152,-0.010971271,-0.275388826,,
45.1787108,17.3691506,78.34858871,29.71647553,47.550813,0.690853673,0.256405069,0.110832278,-0.397419271,,
42.5126552,17.407329,78.41641152,29.86728355,47.12764728,0.770703214,0.158807517,0.034216209,-0.212341223,,
42.19477934,17.52860156,78.32882578,29.72920759,46.81250449,0.654259583,0.365488214,-0.058311467,-0.411115314,,
44.33787788,17.35567587,78.47974275,29.97608364,47.0811341,0.848508279,0.143232232,0.091268964,-0.210193199,,
42.6322859,17.34085367,78.31894431,29.68843086,48.08804472,0.736680552,0.466377567,-0.136446985,-0.471000169,,
39.43985522,17.41765962,78.42808962,29.86728355,47.12764728,0.770703214,0.46792018,-0.192907046,-0.450590683,,
37.6419767,17.49266895,78.55879449,29.90903685,47.45303408,0.882811497,0.518192323,-0.185421137,-0.514787658,,
44.09519846,17.40463405,78.46312391,29.97608364,47.0811341,0.848508279,0.305565899,-0.039552774,-0.329426688,,
42.65963006,17.52410998,78.42584383,29.68316739,46.75500842,0.74540959,0.279898399,0.034762062,-0.347253702,,
31.54764704,17.30312442,78.34634293,29.68843086,48.08804472,0.736680552,0.02856842,-0.116265783,0.046864837,,
39.15957758,17.49760968,78.54082818,29.77357556,47.01103567,0.82392845,0.230388205,-0.087216126,-0.311379133,,
41.53168346,17.39699837,78.48513264,29.97608364,47.0811341,0.848508279,0.295498504,-0.097235186,-0.342534906,,
46.75441802,17.28291233,78.40967415,29.74529462,48.0243818,0.806763646,0.285577205,-0.023876874,-0.334892475,,
48.21733058,17.27482749,78.42314888,29.74529462,48.0243818,0.806763646,0.427280403,0.05902365,-0.475515833,,
43.1278988,17.33995535,78.32074094,29.68843086,48.08804472,0.736680552,0.442903393,-0.008075748,-0.477178883,,
42.478475,17.27123423,78.3063679,29.68843086,48.08804472,0.736680552,0.514550154,-0.044268138,-0.531077769,,
41.64447812,17.46527033,78.5066922,29.77357556,47.01103567,0.82392845,0.540003859,-0.155629427,-0.517840979,,
45.07958822,17.26449687,78.30681705,29.68843086,48.08804472,0.736680552,0.363020794,0.044497506,-0.453504918,,
40.55412974,17.45583802,78.46941212,29.77357556,47.01103567,0.82392845,0.369215766,-0.094002916,-0.404499458,,
40.62590816,17.42574446,78.54531976,29.97608364,47.0811341,0.848508279,0.179393191,0.014307213,-0.23623544,,
41.39496266,17.51602515,78.50264979,29.77357556,47.01103567,0.82392845,0.192589892,0.012296363,-0.252613615,,
41.9315918,17.45314308,78.37868228,29.68316739,46.75500842,0.74540959,0.163598566,-0.000597274,-0.250882433,,
43.17233306,17.36780312,78.45234413,29.97608364,47.0811341,0.848508279,0.186637284,0.048247968,-0.232553731,,
40.33879448,17.49356726,78.53409082,29.77357556,47.01103567,0.82392845,0.524434345,-0.172077526,-0.508648192,,
44.6660078,17.25910697,78.47614948,29.94512766,47.48671738,0.874405406,0.457122733,-0.029010212,-0.499852733,,
42.21528746,17.4836858,78.43078456,29.68316739,46.75500842,0.74540959,0.341149587,-0.017829818,-0.357091041,,
44.60448344,17.29144633,78.39170785,29.74529462,48.0243818,0.806763646,0.366121661,0.056860902,-0.427754267,,
44.15672282,17.33546377,78.32074094,29.68843086,48.08804472,0.736680552,0.460924198,-0.026584989,-0.469594334,,
41.56586366,17.48503327,78.43392867,29.68316739,46.75500842,0.74540959,0.525049022,-0.075202707,-0.490325763,,
41.72309258,17.3574725,78.59607457,30.15452944,47.29115994,0.905859426,0.524086073,-0.061597695,-0.525025414,,
42.96041582,17.42260036,78.30322379,29.71647553,47.550813,0.690853673,0.289662493,0.052260093,-0.365544512,,
42.77926076,17.4401175,78.43078456,29.86728355,47.12764728,0.770703214,0.500943981,-0.133094093,-0.481277907,,
48.64116506,17.26314939,78.5417265,29.94512766,47.48671738,0.874405406,0.312998477,0.102795541,-0.41762679,,
43.03219424,17.51602515,78.36880081,29.68316739,46.75500842,0.74540959,0.397683332,0.058866225,-0.410425084,,
44.41307432,17.33546377,78.59427794,30.1093608,47.5164543,0.926831332,0.247332745,0.01763279,-0.326531003,,
45.17187476,17.39071016,78.56238775,30.15452944,47.29115994,0.905859426,0.426293374,-0.057239624,-0.437899425,,
44.53270502,17.32648062,78.45234413,29.94512766,47.48671738,0.874405406,0.218137761,-0.007961805,-0.287789412,,
42.90914552,17.33636209,78.55879449,30.1093608,47.5164543,0.926831332,0.299592663,-0.032155752,-0.348872232,,
41.39154464,17.37858291,78.58709142,30.15452944,47.29115994,0.905859426,0.441520952,0.042647373,-0.447375708,,
48.02592146,17.28560728,78.53139587,29.94512766,47.48671738,0.874405406,0.382544419,0.022588654,-0.442148978,,
43.28854574,17.47245685,78.31175779,29.72920759,46.81250449,0.654259583,0.227878027,-0.022074724,-0.259237444,,
43.14840692,17.31120926,78.52465851,29.94512766,47.48671738,0.874405406,0.276771546,-0.024473494,-0.350292067,,
41.06683274,17.52276251,78.35442776,29.68316739,46.75500842,0.74540959,0.156623889,-0.021534677,-0.20797641,,
44.95312148,17.33770956,78.58754058,30.1093608,47.5164543,0.926831332,0.390204172,0.055547199,-0.44122638,,
44.5634672,17.39699837,78.32927494,29.71647553,47.550813,0.690853673,0.310266498,-0.072730168,-0.342134864,,
42.73824452,17.45134645,78.41910646,29.68316739,46.75500842,0.74540959,0.127455225,0.036107377,-0.187740797,,
44.79247454,17.45134645,78.45099666,29.77357556,47.01103567,0.82392845,0.23431916,-0.036588032,-0.276192139,,
39.74747702,17.44415992,78.50444642,29.97608364,47.0811341,0.848508279,0.382105867,-0.124901131,-0.395319743,,
47.09963804,17.26314939,78.43213204,29.74529462,48.0243818,0.806763646,0.362083359,0.004324997,-0.453357406,,
41.34711038,17.37319302,78.56957427,30.15452944,47.29115994,0.905859426,0.348869975,-0.064991231,-0.366701385,,
46.66896752,17.32333652,78.49591242,29.94512766,47.48671738,0.874405406,0.2053609,0.096562237,-0.267347029,,
46.1870267,17.34624356,78.42764046,29.74529462,48.0243818,0.806763646,0.151948965,0.082817577,-0.216386986,,
42.56050748,17.36196407,78.41596236,29.86728355,47.12764728,0.770703214,0.249307093,-0.053204217,-0.322538602,,
43.56882338,17.34309945,78.400691,29.74529462,48.0243818,0.806763646,0.340515459,-0.020513037,-0.379946392,,
40.37981072,17.34444693,78.31175779,29.68843086,48.08804472,0.736680552,0.595174761,-0.148901103,-0.590500568,,
41.76410882,17.45583802,78.34095303,29.72920759,46.81250449,0.654259583,0.527743701,-0.184055468,-0.510138089,,
42.6835562,17.44326161,78.42045394,29.86728355,47.12764728,0.770703214,0.128419977,0.019413273,-0.194104091,,
